"TeamChartDetailD","TeamChartID","UPCID","DieRoll","ResultCodeID","Yards","OutOfBounds"
938758,941,51,5,5,"13",0
938759,941,52,1,1,"3",0
938760,941,52,2,3,"0",0
938761,941,52,3,1,"4",0
938762,941,52,4,4,"0",0
938763,941,52,5,9,"19",0
938764,941,53,1,1,"-11",0
938765,941,53,2,1,"0",0
938766,941,53,3,1,"14",0
938767,941,53,4,9,"45",0
938768,941,53,5,9,"47",0
938769,941,54,1,1,"0",0
938770,941,54,2,4,"0",0
938771,941,54,3,14,"11",0
938772,941,54,4,3,"0",0
938773,941,54,5,14,"20",0
938774,941,55,1,1,"2",0
938775,941,55,2,1,"0",0
938776,941,55,3,14,"0",0
938777,941,55,4,14,"1",0
938778,941,55,5,14,"-1",0
938779,941,56,1,14,"2",0
938780,941,56,2,1,"0",0
938781,941,56,3,1,"0",0
938782,941,56,4,14,"-3",0
938783,941,56,5,14,"-3",0
938784,941,57,1,14,"2",0
938785,941,57,2,1,"0",0
938786,941,57,3,14,"-2",0
938787,941,57,4,1,"7",0
938788,941,57,5,1,"15",0
938789,941,58,1,14,"6",0
938790,941,58,2,1,"0",0
938791,941,58,3,14,"7",0
938792,941,58,4,1,"3",0
938793,941,58,5,1,"-5",0
938794,941,59,1,14,"6",0
938795,941,59,2,1,"0",0
938796,941,59,3,4,"0",0
938797,941,59,4,1,"7",0
938798,941,59,5,14,"13",0
938799,941,60,1,1,"0",0
938800,941,60,2,1,"-2",0
938801,941,60,3,14,"6",0
938802,941,60,4,3,"0",0
938803,941,60,5,3,"0",0
938804,941,61,1,1,"-6",0
938805,941,61,2,1,"0",0
938806,941,61,3,14,"21",0
938807,941,61,4,9,"16",0
938808,941,61,5,9,"4",0
938809,941,62,1,1,"6",0
938810,941,62,2,4,"0",0
938811,941,62,3,14,"25",0
938812,941,62,4,3,"0",0
938813,941,62,5,14,"67",0
938814,941,63,1,1,"0",0
938815,941,63,2,1,"-3",0
938816,941,63,3,1,"-1",0
938817,941,63,4,3,"0",0
938818,941,63,5,3,"0",0
938819,941,64,10,1,"55",0
938820,941,64,11,1,"69",0
938821,941,64,12,1,"70",0
938822,941,64,13,1,"72",0
938823,941,64,14,1,"57",0
938824,941,64,15,1,"61",0
938825,941,64,16,1,"70",0
938826,941,64,17,1,"69",0
938827,941,64,18,1,"70",0
938828,941,64,19,1,"58",0
938829,941,64,20,1,"70",0
938830,941,64,21,1,"68",0
938831,941,64,22,1,"62",0
938832,941,64,23,1,"71",0
938833,941,64,24,1,"66",0
938834,941,64,25,1,"63",0
938835,941,64,26,1,"70",0
938836,941,64,27,1,"59",0
938837,941,64,28,1,"64",0
938838,941,64,29,1,"70",0
938839,941,64,30,1,"56",0
938840,941,64,31,1,"60",0
938841,941,64,32,1,"74",0
938842,941,64,33,1,"75",0
938843,941,64,34,1,"65",0
938844,941,64,35,1,"69",0
938845,941,64,36,1,"67",0
938846,941,64,37,1,"72",0
938847,941,64,38,1,"73",0
938848,941,64,39,1,"70",0
938849,941,65,10,1,"27",0
938850,941,65,11,1,"31",0
938851,941,65,12,1,"21",0
938852,941,65,13,2,"109",0
938853,941,65,14,1,"18",0
938854,941,65,15,7,"10",0
938855,941,65,16,1,"27",0
938856,941,65,17,1,"37",0
938857,941,65,18,1,"24",0
938858,941,65,19,1,"24",0
938859,941,65,20,1,"12",0
938860,941,65,21,1,"41",0
938861,941,65,22,1,"23",0
938862,941,65,23,7,"10",0
938863,941,65,24,1,"31",0
938864,941,65,25,1,"30",0
938865,941,65,26,1,"28",0
938866,941,65,27,1,"33",0
938867,941,65,28,1,"24",0
938868,941,65,29,1,"24",0
938869,941,65,30,1,"17",0
938870,941,65,31,1,"24",0
938871,941,65,32,1,"24",0
938872,941,65,33,1,"22",0
938873,941,65,34,1,"27",0
938874,941,65,35,1,"19",0
938875,941,65,36,1,"25",0
938876,941,65,37,1,"32",0
938877,941,65,38,1,"20",0
938878,941,65,39,1,"26",0
938879,941,66,10,1,"43",0
938880,941,66,11,1,"44",0
938881,941,66,12,1,"54",0
938882,941,66,13,11,"-10",0
938883,941,66,14,1,"47",1
938884,941,66,15,1,"58",0
938885,941,66,16,7,"15",0
938886,941,66,17,1,"42",1
938887,941,66,18,1,"55",0
938888,941,66,19,1,"59",0
938889,941,66,20,1,"59",0
938890,941,66,21,7,"10",0
938891,941,66,22,1,"43",0
938892,941,66,23,1,"50",0
938893,941,66,24,1,"42",0
938894,941,66,25,1,"51",0
938895,941,66,26,1,"55",0
938896,941,66,27,1,"37",1
938897,941,66,28,1,"49",0
938898,941,66,29,1,"42",0
938899,941,66,30,1,"60",0
938900,941,66,31,1,"40",0
938901,941,66,32,1,"48",0
938902,941,66,33,1,"41",0
938903,941,66,34,1,"51",0
938904,941,66,35,1,"46",0
938905,941,66,36,1,"53",0
938906,941,66,37,1,"47",0
938907,941,66,38,1,"51",0
938908,941,66,39,1,"45",0
938909,941,67,10,22,"0",0
938910,941,67,11,1,"13",0
938911,941,67,12,1,"15",0
938912,941,67,13,1,"5",0
938913,941,67,14,1,"4",0
938914,941,67,15,1,"8",0
938915,941,67,16,1,"26",0
938916,941,67,17,1,"21",0
938917,941,67,18,22,"0",0
938918,941,67,19,22,"0",0
938919,941,67,20,1,"22",0
938920,941,67,21,7,"10",0
938921,941,67,22,22,"0",0
938922,941,67,23,1,"14",0
938923,941,67,24,1,"7",0
938924,941,67,25,1,"2",0
938925,941,67,26,22,"0",0
938926,941,67,27,22,"0",0
938927,941,67,28,1,"16",0
938928,941,67,29,22,"0",0
938929,941,67,30,22,"0",0
938930,941,67,31,1,"3",0
938931,941,67,32,22,"0",0
938932,941,67,33,22,"0",0
938933,941,67,34,7,"10",0
938934,941,67,35,1,"11",0
938935,941,67,36,1,"12",0
938936,941,67,37,1,"9",0
938937,941,67,38,1,"10",0
938938,941,67,39,1,"-2",0
938939,941,68,10,7,"5",0
938940,941,68,11,1,"26",0
938941,941,68,12,1,"26",0
938942,941,68,13,7,"5",0
938943,941,68,14,1,"25",0
938944,941,68,15,1,"22",0
938945,941,68,16,1,"26",0
938946,941,68,17,1,"32",0
938947,941,68,18,1,"26",0
938948,941,68,19,1,"38",0
938949,941,68,20,1,"26",0
938950,941,68,21,1,"26",0
938951,941,68,22,1,"26",0
938952,941,68,23,1,"26",0
938953,941,68,24,6,"5",0
938954,941,68,25,1,"26",0
938955,941,68,26,1,"26",0
938956,941,68,27,1,"24",0
938957,941,68,28,13,"0",0
938958,941,68,29,1,"31",0
938959,941,68,30,1,"10",0
938960,941,68,31,1,"26",0
938961,941,68,32,1,"35",0
938962,941,68,33,1,"31",0
938963,941,68,34,1,"31",0
938964,941,68,35,1,"31",0
938965,941,68,36,1,"35",0
938966,941,68,37,1,"26",0
938967,941,68,38,1,"26",0
938968,941,68,39,1,"26",0
938969,941,69,10,1,"47",0
938970,941,69,11,1,"43",0
938971,941,69,12,1,"4",0
938972,941,69,13,1,"7",0
938973,941,69,14,1,"11",0
938974,941,69,15,1,"15",0
938975,941,69,16,1,"15",0
938976,941,69,17,1,"0",0
938977,941,69,18,1,"44",0
938978,941,69,19,1,"43",0
938979,941,69,20,1,"15",0
938980,941,69,21,1,"43",0
938981,941,69,22,1,"29",0
938982,941,69,23,1,"4",0
938983,941,69,24,1,"0",0
938984,941,69,25,1,"0",0
938985,941,69,26,1,"11",0
938986,941,69,27,1,"0",0
938987,941,69,28,1,"43",0
938988,941,69,29,1,"50",0
938989,941,69,30,1,"0",0
938990,941,69,31,2,"109",0
938991,941,69,32,1,"0",0
938992,941,69,33,1,"16",0
938993,941,69,34,2,"109",0
938994,941,69,35,2,"109",0
938995,941,69,36,1,"0",0
938996,941,69,37,1,"7",0
938997,941,69,38,1,"0",0
938998,941,69,39,1,"0",0
938999,941,70,10,1,"14",0
939000,941,70,11,1,"14",0
939001,941,70,12,1,"14",0
939002,941,70,13,1,"17",0
939003,941,70,14,1,"56",1
939004,941,70,15,1,"24",0
939005,941,70,16,1,"14",0
939006,941,70,17,1,"14",0
939007,941,70,18,1,"14",0
939008,941,70,19,1,"14",0
939009,941,70,20,1,"14",0
939010,941,70,21,1,"23",1
939011,941,70,22,1,"13",0
939012,941,70,23,1,"18",0
939013,941,70,24,2,"99",0
939014,941,70,25,1,"19",0
939015,941,70,26,1,"14",0
939016,941,70,27,1,"22",1
939017,941,70,28,1,"15",0
939018,941,70,29,1,"14",0
939019,941,70,30,1,"29",1
939020,941,70,31,1,"16",0
939021,941,70,32,1,"21",0
939022,941,70,33,1,"16",1
939023,941,70,34,1,"13",0
939024,941,70,35,1,"18",0
939025,941,70,36,1,"20",0
939026,941,70,37,1,"13",0
939027,941,70,38,1,"31",1
939028,941,70,39,1,"14",0
939029,941,71,10,5,"-8",0
939030,941,71,11,1,"-9",0
939031,941,71,12,1,"3",0
939032,941,71,13,1,"3",0
939033,941,71,14,5,"-11",0
939034,941,71,15,1,"0",0
939035,941,71,16,1,"-7",0
939036,941,71,17,1,"-8",0
939037,941,71,18,1,"-8",0
939038,941,71,19,1,"-8",0
939039,941,71,20,1,"-6",0
939040,941,71,21,1,"-8",0
939041,941,71,22,5,"-8",0
939042,941,71,23,1,"2",1
939043,941,71,24,1,"-6",0
939044,941,71,25,1,"-6",0
939045,941,71,26,1,"-8",0
939046,941,71,27,1,"-8",0
939047,941,71,28,1,"-8",0
939048,941,71,29,1,"-8",0
939049,941,71,30,1,"-8",0
939050,941,71,31,1,"-10",0
939051,941,71,32,1,"-5",0
939052,941,71,33,1,"-7",0
939053,941,71,34,1,"-3",0
939054,941,71,35,1,"-4",0
939055,941,71,36,1,"0",0
939056,941,71,37,1,"-11",0
939057,941,71,38,1,"-9",0
939058,941,71,39,5,"-11",0
939059,941,72,10,12,"0",0
939060,941,72,11,12,"0",0
939061,941,72,12,12,"0",0
939062,941,72,13,12,"0",0
939063,941,72,14,12,"0",0
939064,941,72,15,12,"0",0
939065,941,72,16,12,"0",0
939066,941,72,17,12,"0",0
939067,941,72,18,12,"0",0
939068,941,72,19,12,"0",0
939069,941,72,20,12,"0",0
939070,941,72,21,12,"0",0
939071,941,72,22,12,"0",0
939072,941,72,23,12,"0",0
939073,941,72,24,12,"0",0
939074,941,72,25,12,"0",0
939075,941,72,26,13,"0",0
939076,941,72,27,13,"0",0
939077,941,72,28,13,"0",0
939078,941,72,29,13,"0",0
939079,941,72,30,13,"0",0
939080,941,72,31,13,"0",0
939081,941,72,32,13,"0",0
939082,941,72,33,13,"0",0
939083,941,72,34,13,"0",0
939084,941,72,35,13,"0",0
939085,941,72,36,13,"0",0
939086,941,72,37,13,"0",0
939087,941,72,38,13,"0",0
939088,941,72,39,13,"0",0
939089,941,73,10,12,"0",0
939090,941,73,11,12,"0",0
939091,941,73,12,12,"0",0
939092,941,73,13,12,"0",0
939093,941,73,14,12,"0",0
939094,941,73,15,12,"0",0
939095,941,73,16,12,"0",0
939096,941,73,17,12,"0",0
939097,941,73,18,12,"0",0
939098,941,73,19,12,"0",0
939099,941,73,20,12,"0",0
939100,941,73,21,12,"0",0
939101,941,73,22,12,"0",0
939102,941,73,23,13,"0",0
939103,941,73,24,12,"0",0
939104,941,73,25,12,"0",0
939105,941,73,26,12,"0",0
939106,941,73,27,12,"0",0
939107,941,73,28,12,"0",0
939108,941,73,29,12,"0",0
939109,941,73,30,12,"0",0
939110,941,73,31,12,"0",0
939111,941,73,32,12,"0",0
939112,941,73,33,12,"0",0
939113,941,73,34,12,"0",0
939114,941,73,35,12,"0",0
939115,941,73,36,12,"0",0
939116,941,73,37,12,"0",0
939117,941,73,38,12,"0",0
939118,941,73,39,12,"0",0
939119,941,103,1,14,"20",0
939120,941,103,2,1,"0",0
939121,941,103,3,14,"25",0
939122,941,103,4,1,"-9",0
939123,941,103,5,1,"-3",0
939124,941,104,1,14,"8",0
939125,941,104,2,1,"0",0
939126,941,104,3,14,"5",0
939127,941,104,4,1,"2",0
939128,941,104,5,1,"-3",0
939129,941,106,1,1,"0",0
939130,941,106,2,1,"0",0
939131,941,106,3,1,"0",0
939132,941,106,4,1,"0",0
939133,941,106,5,1,"0",0
939134,941,107,1,14,"5",0
939135,941,107,2,1,"0",0
939136,941,107,3,14,"3",0
939137,941,107,4,1,"2",0
939138,941,107,5,1,"0",0
939139,941,108,10,2,"109",0
939140,941,108,11,1,"0",0
939141,941,108,12,1,"0",0
939142,941,108,13,1,"0",0
939143,941,108,14,1,"0",0
939144,941,108,15,1,"0",0
939145,941,108,16,1,"0",0
939146,941,108,17,1,"0",0
939147,941,108,18,1,"0",0
939148,941,108,19,1,"0",0
939149,941,108,20,1,"0",0
939150,941,108,21,1,"3",0
939151,941,108,22,1,"0",0
939152,941,108,23,5,"25",0
939153,941,108,24,1,"6",0
939154,941,108,25,1,"0",0
939155,941,108,26,1,"3",0
939156,941,108,27,1,"0",0
939157,941,108,28,5,"25",0
939158,941,108,29,1,"0",0
939159,941,108,30,1,"0",0
939160,941,108,31,1,"0",0
939161,941,108,32,1,"0",0
939162,941,108,33,5,"11",0
939163,941,108,34,1,"0",0
939164,941,108,35,1,"0",0
939165,941,108,36,1,"0",0
939166,941,108,37,1,"0",0
939167,941,108,38,1,"0",0
939168,941,108,39,1,"0",0
939169,941,109,10,1,"0",0
939170,941,109,11,1,"0",0
939171,941,109,12,1,"0",0
939172,941,109,13,1,"0",0
939173,941,109,14,1,"0",0
939174,941,109,15,1,"0",0
939175,941,109,16,1,"0",0
939176,941,109,17,1,"0",0
939177,941,109,18,1,"0",0
939178,941,109,19,1,"0",0
939179,941,109,20,1,"0",0
939180,941,109,21,1,"0",0
939181,941,109,22,1,"0",0
939182,941,109,23,1,"0",0
939183,941,109,24,1,"0",0
939184,941,109,25,1,"0",0
939185,941,109,26,1,"0",0
939186,941,109,27,1,"0",0
939187,941,109,28,1,"0",0
939188,941,109,29,1,"0",0
939189,941,109,30,12,"0",0
939190,941,109,31,1,"0",0
939191,941,109,32,1,"0",0
939192,941,109,33,1,"0",0
939193,941,109,34,12,"0",0
939194,941,109,35,12,"0",0
939195,941,109,36,1,"0",0
939196,941,109,37,1,"0",0
939197,941,109,38,1,"0",0
939198,941,109,39,1,"0",0
939199,941,110,10,1,"0",0
939200,941,110,11,1,"0",0
939201,941,110,12,1,"0",0
939202,941,110,13,1,"0",0
939203,941,110,14,1,"0",0
939204,941,110,15,1,"0",0
939205,941,110,16,1,"0",0
939206,941,110,17,1,"0",0
939207,941,110,18,1,"0",0
939208,941,110,19,6,"5",0
939209,941,110,20,1,"0",0
939210,941,110,21,1,"0",0
939211,941,110,22,1,"0",0
939212,941,110,23,1,"0",0
939213,941,110,24,1,"0",0
939214,941,110,25,1,"0",0
939215,941,110,26,1,"0",0
939216,941,110,27,1,"0",0
939217,941,110,28,1,"0",0
939218,941,110,29,1,"0",0
939219,941,110,30,1,"0",0
939220,941,110,31,1,"0",0
939221,941,110,32,1,"0",0
939222,941,110,33,1,"0",0
939223,941,110,34,1,"0",0
939224,941,110,35,1,"0",0
939225,941,110,36,1,"0",0
939226,941,110,37,1,"0",0
939227,941,110,38,1,"0",0
939228,941,110,39,1,"0",0
939229,941,111,10,1,"0",0
939230,941,111,11,1,"0",0
939231,941,111,12,1,"0",0
939232,941,111,13,1,"0",0
939233,941,111,14,1,"0",0
939234,941,111,15,1,"0",0
939235,941,111,16,1,"0",0
939236,941,111,17,1,"0",0
939237,941,111,18,1,"0",0
939238,941,111,19,1,"0",0
939239,941,111,20,1,"0",0
939240,941,111,21,1,"0",0
939241,941,111,22,1,"0",0
939242,941,111,23,1,"0",0
939243,941,111,24,1,"0",0
939244,941,111,25,1,"0",0
939245,941,111,26,1,"0",0
939246,941,111,27,1,"0",0
939247,941,111,28,1,"0",0
939248,941,111,29,1,"0",0
939249,941,111,30,1,"0",0
939250,941,111,31,1,"0",0
939251,941,111,32,1,"0",0
939252,941,111,33,1,"0",0
939253,941,111,34,1,"0",0
939254,941,111,35,1,"0",0
939255,941,111,36,1,"0",0
939256,941,111,37,1,"0",0
939257,941,111,38,1,"0",0
939258,941,111,39,1,"0",0
939259,941,112,10,1,"0",0
939260,941,112,11,1,"0",0
939261,941,112,12,1,"0",0
939262,941,112,13,1,"0",0
939263,941,112,14,1,"0",0
939264,941,112,15,1,"0",0
939265,941,112,16,1,"0",0
939266,941,112,17,1,"0",0
939267,941,112,18,1,"0",0
939268,941,112,19,1,"0",0
939269,941,112,20,1,"0",0
939270,941,112,21,1,"0",0
939271,941,112,22,1,"0",0
939272,941,112,23,1,"0",0
939273,941,112,24,1,"0",0
939274,941,112,25,1,"0",0
939275,941,112,26,1,"0",0
939276,941,112,27,1,"0",0
939277,941,112,28,1,"0",0
939278,941,112,29,1,"0",0
939279,941,112,30,1,"0",0
939280,941,112,31,1,"0",0
939281,941,112,32,1,"0",0
939282,941,112,33,1,"0",0
939283,941,112,34,1,"0",0
939284,941,112,35,1,"0",0
939285,941,112,36,1,"0",0
939286,941,112,37,1,"0",0
939287,941,112,38,1,"0",0
939288,941,112,39,1,"0",0
939289,941,113,10,1,"0",0
939290,941,113,11,1,"0",0
939291,941,113,12,1,"0",0
939292,941,113,13,1,"0",0
939293,941,113,14,1,"0",0
939294,941,113,15,1,"0",0
939295,941,113,16,1,"0",0
939296,941,113,17,1,"0",0
939297,941,113,18,1,"0",0
939298,941,113,19,1,"0",0
939299,941,113,20,1,"0",0
939300,941,113,21,1,"0",0
939301,941,113,22,1,"0",0
939302,941,113,23,1,"0",0
939303,941,113,24,1,"0",0
939304,941,113,25,1,"0",0
939305,941,113,26,1,"0",0
939306,941,113,27,1,"0",0
939307,941,113,28,1,"0",0
939308,941,113,29,1,"0",0
939309,941,113,30,1,"0",0
939310,941,113,31,1,"0",0
939311,941,113,32,1,"0",0
939312,941,113,33,1,"0",0
939313,941,113,34,1,"0",0
939314,941,113,35,1,"0",0
939315,941,113,36,1,"0",0
939316,941,113,37,1,"0",0
939317,941,113,38,1,"0",0
939318,941,113,39,1,"0",0
939319,941,114,10,1,"0",0
939320,941,114,11,2,"99",0
939321,941,114,12,1,"0",0
939322,941,114,13,1,"0",0
939323,941,114,14,1,"15",0
939324,941,114,15,1,"-7",0
939325,941,114,16,1,"26",0
939326,941,114,17,1,"0",0
939327,941,114,18,1,"0",0
939328,941,114,19,1,"0",0
939329,941,114,20,1,"22",0
939330,941,114,21,1,"-5",0
939331,941,114,22,1,"0",0
939332,941,114,23,1,"24",0
939333,941,114,24,1,"16",1
939334,941,114,25,1,"18",0
939335,941,114,26,1,"0",0
939336,941,114,27,2,"99",0
939337,941,114,28,1,"0",1
939338,941,114,29,1,"0",1
939339,941,114,30,1,"40",0
939340,941,114,31,1,"19",1
939341,941,114,32,1,"16",1
939342,941,114,33,1,"14",0
939343,941,114,34,1,"21",1
939344,941,114,35,1,"20",0
939345,941,114,36,1,"14",1
939346,941,114,37,1,"17",0
939347,941,114,38,1,"-1",1
939348,941,114,39,1,"39",0
939349,942,1,10,6,"15",0
939350,942,1,11,1,"9",0
939351,942,1,12,1,"4",0
939352,942,1,13,1,"2",0
939353,942,1,14,1,"1",0
939354,942,1,15,1,"-1",0
939355,942,1,16,1,"2",0
939356,942,1,17,7,"5",0
939357,942,1,18,6,"5",0
939358,942,1,19,1,"12",0
939359,942,1,20,1,"2",0
939360,942,1,21,1,"3",0
939361,942,1,22,1,"2",0
939362,942,1,23,1,"6",0
939363,942,1,24,1,"11",0
939364,942,1,25,1,"5",0
939365,942,1,26,1,"2",0
939366,942,1,27,10,"0",0
939367,942,1,28,1,"2",0
939368,942,1,29,7,"10",0
939369,942,1,30,1,"2",0
939370,942,1,31,1,"3",0
939371,942,1,32,1,"4",0
939372,942,1,33,1,"0",0
939373,942,1,34,1,"1",0
939374,942,1,35,1,"4",0
939375,942,1,36,1,"3",0
939376,942,1,37,1,"3",0
939377,942,1,38,1,"8",0
939378,942,1,39,1,"10",0
939379,942,2,10,7,"5",0
939380,942,2,11,1,"2",0
939381,942,2,12,1,"6",0
939382,942,2,13,1,"12",0
939383,942,2,14,1,"1",0
939384,942,2,15,10,"0",0
939385,942,2,16,1,"2",0
939386,942,2,17,1,"2",0
939387,942,2,18,1,"2",0
939388,942,2,19,6,"5",0
939389,942,2,20,1,"2",0
939390,942,2,21,7,"5",0
939391,942,2,22,1,"9",0
939392,942,2,23,1,"6",0
939393,942,2,24,1,"8",0
939394,942,2,25,1,"5",0
939395,942,2,26,1,"-1",0
939396,942,2,27,1,"10",0
939397,942,2,28,1,"2",0
939398,942,2,29,1,"11",0
939399,942,2,30,1,"3",0
939400,942,2,31,1,"2",0
939401,942,2,32,1,"0",0
939402,942,2,33,1,"3",0
939403,942,2,34,1,"4",0
939404,942,2,35,1,"1",0
939405,942,2,36,1,"3",0
939406,942,2,37,1,"2",0
939407,942,2,38,7,"10",0
939408,942,2,39,7,"15",0
939409,942,3,10,1,"9",1
939410,942,3,11,7,"10",0
939411,942,3,12,7,"5",0
939412,942,3,13,1,"12",0
939413,942,3,14,1,"6",0
939414,942,3,15,1,"2",0
939415,942,3,16,6,"5",0
939416,942,3,17,7,"5",0
939417,942,3,18,1,"10",1
939418,942,3,19,6,"15",0
939419,942,3,20,1,"2",0
939420,942,3,21,1,"3",1
939421,942,3,22,1,"0",0
939422,942,3,23,1,"2",0
939423,942,3,24,1,"4",0
939424,942,3,25,1,"-1",0
939425,942,3,26,6,"15",0
939426,942,3,27,1,"3",0
939427,942,3,28,1,"2",0
939428,942,3,29,1,"11",1
939429,942,3,30,1,"3",0
939430,942,3,31,1,"-4",0
939431,942,3,32,1,"6",1
939432,942,3,33,1,"5",0
939433,942,3,34,1,"-2",0
939434,942,3,35,10,"0",0
939435,942,3,36,1,"0",0
939436,942,3,37,1,"1",0
939437,942,3,38,1,"3",0
939438,942,3,39,1,"8",0
939439,942,4,10,10,"0",0
939440,942,4,11,1,"11",0
939441,942,4,12,1,"8",0
939442,942,4,13,7,"5",0
939443,942,4,14,1,"10",0
939444,942,4,15,1,"0",0
939445,942,4,16,1,"8",0
939446,942,4,17,1,"4",0
939447,942,4,18,1,"1",0
939448,942,4,19,6,"5",0
939449,942,4,20,1,"4",0
939450,942,4,21,1,"4",0
939451,942,4,22,1,"-2",0
939452,942,4,23,1,"4",0
939453,942,4,24,1,"1",0
939454,942,4,25,1,"11",0
939455,942,4,26,1,"2",0
939456,942,4,27,1,"5",0
939457,942,4,28,1,"4",0
939458,942,4,29,1,"10",0
939459,942,4,30,1,"4",0
939460,942,4,31,1,"1",0
939461,942,4,32,1,"0",0
939462,942,4,33,1,"3",0
939463,942,4,34,10,"0",0
939464,942,4,35,10,"0",0
939465,942,4,36,1,"0",0
939466,942,4,37,1,"4",0
939467,942,4,38,1,"4",0
939468,942,4,39,1,"4",0
939469,942,5,10,1,"7",0
939470,942,5,11,4,"0",0
939471,942,5,12,1,"17",1
939472,942,5,13,7,"10",0
939473,942,5,14,1,"1",0
939474,942,5,15,1,"-3",0
939475,942,5,16,1,"7",0
939476,942,5,17,4,"0",0
939477,942,5,18,4,"0",0
939478,942,5,19,6,"5",0
939479,942,5,20,1,"12",0
939480,942,5,21,1,"0",0
939481,942,5,22,1,"15",0
939482,942,5,23,4,"0",0
939483,942,5,24,1,"6",1
939484,942,5,25,4,"0",0
939485,942,5,26,1,"13",0
939486,942,5,27,1,"-4",0
939487,942,5,28,1,"2",0
939488,942,5,29,4,"0",0
939489,942,5,30,1,"-2",0
939490,942,5,31,4,"0",0
939491,942,5,32,1,"6",0
939492,942,5,33,1,"8",0
939493,942,5,34,4,"0",0
939494,942,5,35,1,"3",0
939495,942,5,36,1,"4",0
939496,942,5,37,1,"-1",0
939497,942,5,38,1,"-5",0
939498,942,5,39,7,"5",0
939499,942,6,10,6,"15",0
939500,942,6,11,7,"5",0
939501,942,6,12,4,"0",0
939502,942,6,13,1,"9",0
939503,942,6,14,3,"0",0
939504,942,6,15,4,"0",0
939505,942,6,16,1,"1",1
939506,942,6,17,9,"4",0
939507,942,6,18,4,"0",0
939508,942,6,19,7,"15",0
939509,942,6,20,4,"0",0
939510,942,6,21,1,"11",0
939511,942,6,22,4,"0",0
939512,942,6,23,3,"0",0
939513,942,6,24,1,"8",1
939514,942,6,25,4,"0",0
939515,942,6,26,1,"5",0
939516,942,6,27,4,"0",0
939517,942,6,28,8,"5",0
939518,942,6,29,7,"10",0
939519,942,6,30,1,"10",0
939520,942,6,31,1,"9",0
939521,942,6,32,1,"3",0
939522,942,6,33,1,"4",0
939523,942,6,34,1,"6",0
939524,942,6,35,1,"13",0
939525,942,6,36,1,"7",0
939526,942,6,37,1,"2",0
939527,942,6,38,1,"12",0
939528,942,6,39,4,"0",0
939529,942,7,10,21,"10",1
939530,942,7,11,1,"15",0
939531,942,7,12,4,"0",0
939532,942,7,13,1,"26",1
939533,942,7,14,1,"20",0
939534,942,7,15,1,"10",1
939535,942,7,16,1,"21",0
939536,942,7,17,1,"16",0
939537,942,7,18,8,"15",0
939538,942,7,19,6,"5",0
939539,942,7,20,7,"10",0
939540,942,7,21,1,"22",0
939541,942,7,22,1,"13",0
939542,942,7,23,1,"12",0
939543,942,7,24,4,"0",0
939544,942,7,25,4,"0",0
939545,942,7,26,1,"14",0
939546,942,7,27,4,"0",0
939547,942,7,28,4,"0",0
939548,942,7,29,1,"11",0
939549,942,7,30,1,"19",0
939550,942,7,31,3,"0",0
939551,942,7,32,4,"0",0
939552,942,7,33,3,"0",0
939553,942,7,34,4,"0",0
939554,942,7,35,4,"0",0
939555,942,7,36,1,"17",0
939556,942,7,37,1,"18",0
939557,942,7,38,9,"17",0
939558,942,7,39,7,"5",0
939559,942,8,10,1,"73",0
939560,942,8,11,8,"12",0
939561,942,8,12,1,"51",0
939562,942,8,13,7,"10",0
939563,942,8,14,1,"26",0
939564,942,8,15,1,"34",0
939565,942,8,16,1,"45",1
939566,942,8,17,1,"22",0
939567,942,8,18,1,"24",1
939568,942,8,19,6,"5",0
939569,942,8,20,8,"30",0
939570,942,8,21,1,"28",0
939571,942,8,22,9,"26",0
939572,942,8,23,4,"0",0
939573,942,8,24,4,"0",0
939574,942,8,25,3,"0",0
939575,942,8,26,3,"0",0
939576,942,8,27,3,"0",0
939577,942,8,28,6,"5X",0
939578,942,8,29,6,"15",0
939579,942,8,30,1,"21",0
939580,942,8,31,1,"22",0
939581,942,8,32,4,"0",0
939582,942,8,33,4,"0",0
939583,942,8,34,4,"0",0
939584,942,8,35,4,"0",0
939585,942,8,36,4,"0",0
939586,942,8,37,4,"0",0
939587,942,8,38,1,"20",0
939588,942,8,39,7,"5",0
939589,942,9,10,7,"10",0
939590,942,9,11,7,"5",0
939591,942,9,12,1,"11",0
939592,942,9,13,3,"0",0
939593,942,9,14,1,"4",0
939594,942,9,15,1,"18",1
939595,942,9,16,1,"12",0
939596,942,9,17,6,"5X",0
939597,942,9,18,6,"15",0
939598,942,9,19,6,"5",0
939599,942,9,20,1,"14",1
939600,942,9,21,1,"6",0
939601,942,9,22,1,"5",1
939602,942,9,23,4,"0",0
939603,942,9,24,1,"13",0
939604,942,9,25,4,"0",0
939605,942,9,26,1,"10",1
939606,942,9,27,1,"8",0
939607,942,9,28,4,"0",0
939608,942,9,29,21,"21",1
939609,942,9,30,1,"9",0
939610,942,9,31,4,"0",0
939611,942,9,32,4,"0",0
939612,942,9,33,1,"7",1
939613,942,9,34,4,"0",0
939614,942,9,35,4,"0",0
939615,942,9,36,3,"0",0
939616,942,9,37,1,"17",0
939617,942,9,38,8,"12",0
939618,942,9,39,4,"0",0
939619,942,10,1,14,"3",0
939620,942,10,2,1,"0",0
939621,942,10,3,1,"0",0
939622,942,10,4,14,"0",0
939623,942,10,5,1,"19",0
939624,942,11,1,14,"4",0
939625,942,11,2,1,"0",0
